"SightingIndex","SightingNumber","EntryLatitude","EntryLongitude","Team1CueLat","Team1CueLon","Team2CueLat","Team2CueLon","SpeciesCode","GroupSize","OnEffort1","OnEffort2","SightingTeam","Merged","Distance","DistUnit","RelBear","RelBearDir","ss","vis","w","g","gi","sw","cc","cn","windspeed","sal","sst","flour","cuesurveyindex","segid","Trackline","raddist","psd","psd.o","observer","detected","latitude","longitude","date.time","spegroup"
181,180,26.89917,-88.00733,26.8634692355341,-88.0248472873935,NA,NA,45,NA,1,0,1,0,0.8,"R",45,"R",1,1,0,0,0,2,2,3,9.6,35.88499,30.4006,495.8,29190,799,45,4989.53230450078,3528.13212746184,3528.13212746184,2,0,26.8634692355341,-88.0248472873935,2017-07-28 10:53:50,0
182,181,26.88483,-87.998,26.8682710361561,-88.0155584534297,NA,NA,17,NA,1,0,1,0,2,"R",53,"R",1,1,0,0,0,2,2,3,9.8,35.81819,30.4226,495.8,29204,801,45,3041.00144422782,2428.65173946544,2428.65173946544,1,1,26.8682710361561,-88.0155584534297,2017-07-28 10:59:10,0
182,181,26.88483,-87.998,26.8682710361561,-88.0155584534297,NA,NA,17,NA,1,0,1,0,2,"R",53,"R",1,1,0,0,0,2,2,3,9.8,35.81819,30.4226,495.8,29204,801,45,3041.00144422782,2428.65173946544,2428.65173946544,2,0,26.8682710361561,-88.0155584534297,2017-07-28 10:59:10,0
183,182,26.8275,-87.95983,NA,NA,26.8348474987077,-87.9362940072528,11,NA,0,1,2,0,1.8,"R",65,"L",1,1,0,0,0,1,1,3,10.1,36.2493,30.0825,495.3,29261,805,45,2725.21843169687,2469.88668602268,2469.88668602268,1,0,26.8348474987077,-87.9362940072528,2017-07-28 11:24:00,0
183,182,26.8275,-87.95983,NA,NA,26.8348474987077,-87.9362940072528,11,NA,0,1,2,0,1.8,"R",65,"L",1,1,0,0,0,1,1,3,10.1,36.2493,30.0825,495.3,29261,805,45,2725.21843169687,2469.88668602268,2469.88668602268,2,1,26.8348474987077,-87.9362940072528,2017-07-28 11:24:00,0
184,183,26.7995,-87.9375,NA,NA,26.7918892260109,-87.9050296463549,11,NA,0,1,2,0,0.8,"R",34,"L",2,1,0,0,0,1,1,3,10.1,36.1057,30.1858,495.4,29293,809,45,4259.78248091587,2382.04013365717,2382.04013365717,1,0,26.7918892260109,-87.9050296463549,2017-07-28 11:34:51,0
184,183,26.7995,-87.9375,NA,NA,26.7918892260109,-87.9050296463549,11,NA,0,1,2,0,0.8,"R",34,"L",2,1,0,0,0,1,1,3,10.1,36.1057,30.1858,495.4,29293,809,45,4259.78248091587,2382.04013365717,2382.04013365717,2,1,26.7918892260109,-87.9050296463549,2017-07-28 11:34:51,0
185,184,26.77567,-87.921,26.8069426314971,-87.8832994501449,26.8081933451738,-87.8868281009729,38,NA,1,1,3,0,0.8,"R",90,"L",2,1,0,0,0,1,1,3,10,36.26931,29.958,495.8,29314,812,45,4989.53230450078,4887.91542354825,4989.53230450078,1,1,26.8069426314971,-87.8832994501449,2017-07-28 11:43:12,0
185,184,26.77567,-87.921,26.8069426314971,-87.8832994501449,26.8081933451738,-87.8868281009729,38,NA,1,1,3,0,0.6,"R",81,"L",2,1,0,0,0,1,1,3,10.1,36.15223,30.0277,495.4,29308,811,45,4845.96035598812,4887.91542354825,4786.29854259572,2,1,26.8069426314971,-87.8832994501449,2017-07-28 11:43:12,0
186,185,26.75483,-87.90733,NA,NA,26.6979488500666,-87.8701060129192,47,NA,0,1,2,0,0.1,"R",11,"L",2,1,0,0,0,1,1,3,9.6,36.25948,29.7669,494.9,29344,815,45,8178.32611275632,1560.4981894368,1560.4981894368,1,0,26.6979488500666,-87.8701060129192,2017-07-28 11:55:05,0
186,185,26.75483,-87.90733,NA,NA,26.6979488500666,-87.8701060129192,47,NA,0,1,2,0,0.1,"R",11,"L",2,1,0,0,0,1,1,3,9.6,36.25948,29.7669,494.9,29344,815,45,8178.32611275632,1560.4981894368,1560.4981894368,2,1,26.6979488500666,-87.8701060129192,2017-07-28 11:55:05,0
187,186,26.66633,-87.847,26.6719668650265,-87.8563288445668,26.6711225973131,-87.8582070254728,56,NA,1,1,3,0,1,"R",9,"L",2,1,0,0,0,1,1,3,9.2,35.97721,29.9399,496,29397,818,45,4487.87812245535,714.222658091656,702.058813252058,1,1,26.6719668650265,-87.8563288445668,2017-07-28 12:18:50,0
187,186,26.66633,-87.847,26.6719668650265,-87.8563288445668,26.6711225973131,-87.8582070254728,56,NA,1,1,3,0,0.5,"R",8,"L",2,1,0,0,0,1,1,3,9.1,35.98641,29.9575,495.5,29390,817,45,5219.30242209437,714.222658091656,726.386502931254,2,1,26.6719668650265,-87.8563288445668,2017-07-28 12:18:50,0
188,187,26.66567,-87.8465,NA,NA,26.6687910133843,-87.87404305796,10,1,0,0,2,0,2.5,"R",88,"R",2,1,0,0,0,1,1,3,9,35.87454,30.3678,496.5,29429,819,45,2194.60339468037,2193.26650158853,2193.26650158853,1,0,26.6687910133843,-87.87404305796,2017-07-28 12:34:27,0
188,187,26.66567,-87.8465,NA,NA,26.6687910133843,-87.87404305796,10,1,0,0,2,0,2.5,"R",88,"R",2,1,0,0,0,1,1,3,9,35.87454,30.3678,496.5,29429,819,45,2194.60339468037,2193.26650158853,2193.26650158853,2,0,26.6687910133843,-87.87404305796,2017-07-28 12:34:27,0
189,188,26.6455,-87.83283,26.6316490453798,-87.8651252066816,26.6331363196793,-87.8641889019596,11,NA,1,1,3,0,1.5,"R",62,"R",2,1,0,0,0,1,1,3,8.7,35.97807,30.1096,496.2,29457,821,45,3614.29388575889,3109.18678747078,3191.23208631555,1,1,26.6316490453798,-87.8651252066816,2017-07-28 12:44:43,0
189,188,26.6455,-87.83283,26.6316490453798,-87.8651252066816,26.6331363196793,-87.8641889019596,11,NA,1,1,3,0,1.2,"R",61,"R",2,1,0,0,0,1,1,3,8.8,35.97179,30.1155,496,29455,821,45,3461.09453504864,3109.18678747078,3027.14148862601,2,1,26.6316490453798,-87.8651252066816,2017-07-28 12:44:43,0
190,189,26.56233,-87.77867,26.5370380283722,-87.7371602877022,NA,NA,10,1,1,0,1,0,0.6,"R",38,"L",2,1,0,0,0,1,1,3,8.3,35.88084,30.2426,496.5,29545,825,45,5645.01317340798,3475.41713857313,3475.41713857313,1,1,26.5370380283722,-87.7371602877022,2017-07-28 13:26:39,0
190,189,26.56233,-87.77867,26.5370380283722,-87.7371602877022,NA,NA,10,1,1,0,1,0,0.6,"R",38,"L",2,1,0,0,0,1,1,3,8.3,35.88084,30.2426,496.5,29545,825,45,5645.01317340798,3475.41713857313,3475.41713857313,2,0,26.5370380283722,-87.7371602877022,2017-07-28 13:26:39,0
191,190,26.49467,-87.73267,NA,NA,26.5118238932383,-87.69047607713,45,NA,0,1,2,0,0.6,"R",87,"L",2,1,0,0,0,1,1,3,8.3,35.88211,30.0562,496.9,29615,827,45,4845.96035598812,4839.31913573952,4839.31913573952,1,0,26.5118238932383,-87.69047607713,2017-07-28 13:59:49,0
191,190,26.49467,-87.73267,NA,NA,26.5118238932383,-87.69047607713,45,NA,0,1,2,0,0.6,"R",87,"L",2,1,0,0,0,1,1,3,8.3,35.88211,30.0562,496.9,29615,827,45,4845.96035598812,4839.31913573952,4839.31913573952,2,1,26.5118238932383,-87.69047607713,2017-07-28 13:59:49,0
192,191,26.43967,-87.6955,NA,NA,26.4471543791274,-87.6480401639219,45,NA,0,1,2,0,0.5,"R",75,"L",2,1,0,0,0,1,1,3,8.6,36.10692,30.0222,497.1,29676,829,45,5219.30242209437,5041.45900471404,5041.45900471404,1,0,26.4471543791274,-87.6480401639219,2017-07-28 14:27:18,0
192,191,26.43967,-87.6955,NA,NA,26.4471543791274,-87.6480401639219,45,NA,0,1,2,0,0.5,"R",75,"L",2,1,0,0,0,1,1,3,8.6,36.10692,30.0222,497.1,29676,829,45,5219.30242209437,5041.45900471404,5041.45900471404,2,1,26.4471543791274,-87.6480401639219,2017-07-28 14:27:18,0
193,192,26.01133,-87.49783,26.0101421371161,-87.514697389303,NA,NA,48,NA,1,0,1,0,2,"R",14,"R",2,1,0,2,3,2,2,3,9.3,36.15611,30.8858,500.6,30166,839,46,3041.00144422782,735.684833908922,735.684833908922,1,1,26.0101421371161,-87.514697389303,2017-07-28 18:27:54,0
193,192,26.01133,-87.49783,26.0101421371161,-87.514697389303,NA,NA,48,NA,1,0,1,0,2,"R",14,"R",2,1,0,2,3,2,2,3,9.3,36.15611,30.8858,500.6,30166,839,46,3041.00144422782,735.684833908922,735.684833908922,2,0,26.0101421371161,-87.514697389303,2017-07-28 18:27:54,0
194,193,26.00417,-87.53933,26.0151588972473,-87.5410855468235,NA,NA,11,NA,1,0,1,0,6.5,"R",85,"R",2,1,0,2,3,2,2,3,9.4,36.16578,30.8104,498.7,30207,842,46,1283.62611364533,1278.74152874559,1278.74152874559,1,1,26.0151588972473,-87.5410855468235,2017-07-28 18:45:29,0
194,193,26.00417,-87.53933,26.0151588972473,-87.5410855468235,NA,NA,11,NA,1,0,1,0,6.5,"R",85,"R",2,1,0,2,3,2,2,3,9.4,36.16578,30.8104,498.7,30207,842,46,1283.62611364533,1278.74152874559,1278.74152874559,2,0,26.0151588972473,-87.5410855468235,2017-07-28 18:45:29,0
195,194,25.999,-87.5705,NA,NA,25.9971893774776,-87.5761391291477,17,NA,0,1,2,0,1.8,"R",9,"R",2,1,0,2,3,2,2,3,9.3,36.16324,30.9178,497.5,30220,844,46,2725.21843169687,426.318087480277,426.318087480277,1,0,25.9971893774776,-87.5761391291477,2017-07-28 18:50:30,0
195,194,25.999,-87.5705,NA,NA,25.9971893774776,-87.5761391291477,17,NA,0,1,2,0,1.8,"R",9,"R",2,1,0,2,3,2,2,3,9.3,36.16324,30.9178,497.5,30220,844,46,2725.21843169687,426.318087480277,426.318087480277,2,1,25.9971893774776,-87.5761391291477,2017-07-28 18:50:30,0
196,195,27.65083,-88.51533,27.6875095390997,-88.4819423166386,27.6820674420805,-88.4854138654803,10,2,1,1,3,0,0.5,"R",54,"R",3,1,0,0,0,3,2,3,5.05,35.37733,29.9215,493,30426,850,47,6059.90871806409,4588.98569304792,4902.56913727475,1,1,27.6875095390997,-88.4819423166386,2017-07-29 07:28:07,0
196,195,27.65083,-88.51533,27.6875095390997,-88.4819423166386,27.6820674420805,-88.4854138654803,10,2,1,1,3,0,0.5,"R",55,"R",3,1,0,0,0,3,2,3,5.46,35.37923,29.9191,493.1,30430,851,47,5219.30242209437,4588.98569304792,4275.40224882109,2,1,27.6875095390997,-88.4819423166386,2017-07-29 07:28:07,0
197,196,28.10417,-88.81883,NA,NA,28.1070314228926,-88.8072186562965,54,NA,0,1,2,0,5.5,"R",73,"R",4,1,0,0,0,5,3,1,15.22,36.23359,30.3616,497.5,30857,858,47,1209.41201482923,1156.56646170003,1156.56646170003,1,0,28.1070314228926,-88.8072186562965,2017-07-29 10:57:53,0
197,196,28.10417,-88.81883,NA,NA,28.1070314228926,-88.8072186562965,54,NA,0,1,2,0,5.5,"R",73,"R",4,1,0,0,0,5,3,1,15.22,36.23359,30.3616,497.5,30857,858,47,1209.41201482923,1156.56646170003,1156.56646170003,2,1,28.1070314228926,-88.8072186562965,2017-07-29 10:57:53,0
198,197,28.128,-88.83417,28.1233645430925,-88.8313842098451,NA,NA,36,NA,1,0,1,0,75,"M",90,"L",5,1,0,0,0,5,3,1,15.83,36.24895,30.3797,496.8,30885,860,47,75,75,75,1,1,28.1233645430925,-88.8313842098451,2017-07-29 11:08:36,0
198,197,28.128,-88.83417,28.1233645430925,-88.8313842098451,NA,NA,36,NA,1,0,1,0,75,"M",90,"L",5,1,0,0,0,5,3,1,15.83,36.24895,30.3797,496.8,30885,860,47,75,75,75,2,0,28.1233645430925,-88.8313842098451,2017-07-29 11:08:36,0
199,198,28.2685,-88.93383,28.2607314900925,-88.9367655121322,28.255672544928,-88.9278743986439,22,41,1,1,3,0,4.5,"R",22,"L",5,2,0,0,0,5,3,0,15.29,34.60368,30.2186,497.1,31014,865,47,1721.48363845584,366.900729241538,644.87912142317,1,1,28.2607314900925,-88.9367655121322,2017-07-29 12:08:00,0
199,198,28.2685,-88.93383,28.2607314900925,-88.9367655121322,28.255672544928,-88.9278743986439,22,41,1,1,3,0,2,"R",2,"L",5,2,0,0,0,5,3,0,16.08,34.70961,30.1451,496.7,30997,863,47,2547.95471172321,366.900729241538,88.9223370599059,2,1,28.2607314900925,-88.9367655121322,2017-07-29 12:08:00,0
200,199,27.051,-89.67217,NA,NA,27.0624978423888,-89.6955544881623,54,NA,0,1,2,0,2,"R",77,"R",5,2,0,0,0,5,3,1,12.38,36.27506,30.2162,500.3,32870,896,49,2547.95471172321,2482.65079753159,2482.65079753159,1,0,27.0624978423888,-89.6955544881623,2017-07-30 14:26:46,0
200,199,27.051,-89.67217,NA,NA,27.0624978423888,-89.6955544881623,54,NA,0,1,2,0,2,"R",77,"R",5,2,0,0,0,5,3,1,12.38,36.27506,30.2162,500.3,32870,896,49,2547.95471172321,2482.65079753159,2482.65079753159,2,1,27.0624978423888,-89.6955544881623,2017-07-30 14:26:46,0
201,200,26.4265,-89.8135,26.4008347575985,-89.8286766764492,26.4043136301982,-89.8306373558829,10,1,1,1,3,0,0.4,"R",7,"R",3,1,0,1,1,5,3,2,16.94,36.28749,30.4085,501.9,33306,898,49,6561.70401049666,941.07119826412,799.670559378151,1,1,26.4008347575985,-89.8286766764492,2017-07-30 17:59:36,0
201,200,26.4265,-89.8135,26.4008347575985,-89.8286766764492,26.4043136301982,-89.8306373558829,10,1,1,1,3,0,0.4,"R",11,"R",3,1,0,1,1,5,3,2,17.58,36.29353,30.3995,501.5,33313,899,49,5673.06501988508,941.07119826412,1082.47183715009,2,1,26.4008347575985,-89.8286766764492,2017-07-30 17:59:36,0
202,201,26.3675,-89.82617,26.3754642746297,-89.8480464426895,NA,NA,10,1,1,0,1,0,3,"R",85,"R",3,2,0,2,3,5,3,2,16.12,36.29875,30.3424,507.1,33372,902,49,2321.56131016353,2312.72706847984,2312.72706847984,1,1,26.3754642746297,-89.8480464426895,2017-07-30 18:28:42,0
202,201,26.3675,-89.82617,26.3754642746297,-89.8480464426895,NA,NA,10,1,1,0,1,0,3,"R",85,"R",3,2,0,2,3,5,3,2,16.12,36.29875,30.3424,507.1,33372,902,49,2321.56131016353,2312.72706847984,2312.72706847984,2,0,26.3754642746297,-89.8480464426895,2017-07-30 18:28:42,0
203,202,26.48533,-90.2985,NA,NA,26.4722164255789,-90.2762595564359,48,NA,0,1,2,0,3.5,"R",60,"R",2,1,0,0,0,3,3,3,6.22,36.27457,30.0643,500.9,34406,917,51,1722.95794689932,1492.12535166709,1492.12535166709,1,0,26.4722164255789,-90.2762595564359,2017-07-31 13:56:17,0
203,202,26.48533,-90.2985,NA,NA,26.4722164255789,-90.2762595564359,48,NA,0,1,2,0,3.5,"R",60,"R",2,1,0,0,0,3,3,3,6.22,36.27457,30.0643,500.9,34406,917,51,1722.95794689932,1492.12535166709,1492.12535166709,2,1,26.4722164255789,-90.2762595564359,2017-07-31 13:56:17,0
204,203,26.65633,-90.384,NA,NA,26.6450880646075,-90.3813363861818,38,NA,0,1,2,0,5,"R",6,"L",3,1,0,0,0,3,2,3,6.65,36.33161,30.4967,498.6,34553,921,51,1306.41084595304,136.557118123666,136.557118123666,1,0,26.6450880646075,-90.3813363861818,2017-07-31 15:05:32,0
204,203,26.65633,-90.384,NA,NA,26.6450880646075,-90.3813363861818,38,NA,0,1,2,0,5,"R",6,"L",3,1,0,0,0,3,2,3,6.65,36.33161,30.4967,498.6,34553,921,51,1306.41084595304,136.557118123666,136.557118123666,2,1,26.6450880646075,-90.3813363861818,2017-07-31 15:05:32,0
205,204,26.81783,-90.47633,26.8619318950255,-90.513053476475,NA,NA,10,2,1,0,1,0,0.2,"R",2,"L",2,1,0,0,0,3,2,3,4.83,36.2525,30.1381,500.5,34701,925,51,8029.8477507366,280.237645098417,280.237645098417,1,1,26.8619318950255,-90.513053476475,2017-07-31 16:16:24,0
205,204,26.81783,-90.47633,26.8619318950255,-90.513053476475,NA,NA,10,2,1,0,1,0,0.2,"R",2,"L",2,1,0,0,0,3,2,3,4.83,36.2525,30.1381,500.5,34701,925,51,8029.8477507366,280.237645098417,280.237645098417,2,0,26.8619318950255,-90.513053476475,2017-07-31 16:16:24,0
206,205,26.8415,-90.494,26.8665703270457,-90.5067280807497,26.8606969996687,-90.5040028708227,10,1,1,1,3,0,0.7,"R",6,"R",2,1,0,1,1,3,2,3,8.74,36.07048,30.0877,500.2,34726,927,51,5293.26871466221,462.280875237036,553.297244406388,1,1,26.8665703270457,-90.5067280807497,2017-07-31 16:26:10,0
206,205,26.8415,-90.494,26.8665703270457,-90.5067280807497,26.8606969996687,-90.5040028708227,10,1,1,1,3,0,0.8,"R",5,"R",2,1,0,1,1,3,2,3,8.81,36.03993,30.0902,500.4,34730,928,51,4259.78248091587,462.280875237036,371.264506067685,2,1,26.8665703270457,-90.5067280807497,2017-07-31 16:26:10,0
207,206,26.844,-90.49583,NA,NA,26.8609972849014,-90.4699808160582,10,1,0,1,2,0,1,"R",57,"R",2,1,0,1,1,3,2,3,8.79,36.02417,30.0989,500.3,34734,929,51,3814.42767935975,3199.04822823539,3199.04822823539,1,0,26.8609972849014,-90.4699808160582,2017-07-31 16:28:22,0
207,206,26.844,-90.49583,NA,NA,26.8609972849014,-90.4699808160582,10,1,0,1,2,0,1,"R",57,"R",2,1,0,1,1,3,2,3,8.79,36.02417,30.0989,500.3,34734,929,51,3814.42767935975,3199.04822823539,3199.04822823539,2,1,26.8609972849014,-90.4699808160582,2017-07-31 16:28:22,0
208,207,26.85683,-90.50533,26.8573633122609,-90.500852148552,NA,NA,10,1,0,0,1,0,9,"R",26,"R",2,1,0,1,1,3,2,3,8.58,35.95914,30.1273,500.8,34757,931,51,975.257285277451,427.524654561478,427.524654561478,1,0,26.8573633122609,-90.500852148552,2017-07-31 16:37:10,0
208,207,26.85683,-90.50533,26.8573633122609,-90.500852148552,NA,NA,10,1,0,0,1,0,9,"R",26,"R",2,1,0,1,1,3,2,3,8.58,35.95914,30.1273,500.8,34757,931,51,975.257285277451,427.524654561478,427.524654561478,2,0,26.8573633122609,-90.500852148552,2017-07-31 16:37:10,0
209,208,27.07,-90.58733,27.128889062933,-90.5493743301788,NA,NA,10,1,1,0,1,0,0.2,"R",45,"R",2,1,0,2,2,3,2,3,8.32,36.20792,30.1791,499.1,34936,931,51,8029.8477507366,5677.9597964414,5677.9597964414,1,1,27.128889062933,-90.5493743301788,2017-07-31 18:04:42,0
209,208,27.07,-90.58733,27.128889062933,-90.5493743301788,NA,NA,10,1,1,0,1,0,0.2,"R",45,"R",2,1,0,2,2,3,2,3,8.32,36.20792,30.1791,499.1,34936,931,51,8029.8477507366,5677.9597964414,5677.9597964414,2,0,27.128889062933,-90.5493743301788,2017-07-31 18:04:42,0
210,209,27.08283,-90.5935,27.1159451781591,-90.5491518054726,NA,NA,10,1,1,0,1,0,0.5,"R",63,"R",2,1,0,2,2,3,2,3,10.01,36.24298,30.225,499.5,34948,933,51,6059.90871806409,5399.41820378107,5399.41820378107,1,1,27.1159451781591,-90.5491518054726,2017-07-31 18:09:18,0
210,209,27.08283,-90.5935,27.1159451781591,-90.5491518054726,NA,NA,10,1,1,0,1,0,0.5,"R",63,"R",2,1,0,2,2,3,2,3,10.01,36.24298,30.225,499.5,34948,933,51,6059.90871806409,5399.41820378107,5399.41820378107,2,0,27.1159451781591,-90.5491518054726,2017-07-31 18:09:18,0
211,210,27.1225,-90.61267,27.1091373177208,-90.6445408850641,NA,NA,54,NA,1,0,1,0,1.5,"R",75,"L",2,1,0,2,2,3,2,3,7.12,36.2198,30.2424,500,34983,935,51,3614.29388575889,3491.13980805318,3491.13980805318,1,1,27.1091373177208,-90.6445408850641,2017-07-31 18:24:51,0
211,210,27.1225,-90.61267,27.1091373177208,-90.6445408850641,NA,NA,54,NA,1,0,1,0,1.5,"R",75,"L",2,1,0,2,2,3,2,3,7.12,36.2198,30.2424,500,34983,935,51,3614.29388575889,3491.13980805318,3491.13980805318,2,0,27.1091373177208,-90.6445408850641,2017-07-31 18:24:51,0
212,211,27.43167,-91.49,NA,NA,27.4389650123684,-91.4865492546387,39,25.5,0,1,2,0,16,"R",1,"L",3,1,0,0,0,4,3,2,6.37,36.27197,30.2854,500.9,36527,957,52,474.649545544708,8.28377678411815,8.28377678411815,1,0,27.4389650123684,-91.4865492546387,2017-08-01 18:24:07,0
212,211,27.43167,-91.49,NA,NA,27.4389650123684,-91.4865492546387,39,25.5,0,1,2,0,16,"R",1,"L",3,1,0,0,0,4,3,2,6.37,36.27197,30.2854,500.9,36527,957,52,474.649545544708,8.28377678411815,8.28377678411815,2,1,27.4389650123684,-91.4865492546387,2017-08-01 18:24:07,0
213,212,26.59233,-91.47067,26.5813022144846,-91.4899081411222,26.5881570218653,-91.505302299876,10,4,1,1,3,0,0.3,"R",44,"L",3,1,0,1,1,4,3,2,11.67,36.1924,30.5692,502.1,37282,971,55,7191.23948507149,4432.23787118485,4995.45470228016,1,1,26.5813022144846,-91.4899081411222,2017-08-02 11:36:08,0
213,212,26.59233,-91.47067,26.5813022144846,-91.4899081411222,26.5881570218653,-91.505302299876,10,4,1,1,3,0,0.4,"R",43,"L",3,1,0,1,1,4,3,2,12.14,36.18826,30.5627,502.2,37279,970,55,5673.06501988508,4432.23787118485,3869.02104008955,2,1,26.5813022144846,-91.4899081411222,2017-08-02 11:36:08,0
214,213,26.62933,-91.42367,26.5890165883142,-91.4286938432784,NA,NA,10,5,0,0,1,0,0.2,"R",15,"L",3,1,0,1,1,4,3,2,12.99,36.2636,30.5384,502.7,37321,972,55,8029.8477507366,2078.27752716427,2078.27752716427,1,0,26.5890165883142,-91.4286938432784,2017-08-02 11:54:25,0
214,213,26.62933,-91.42367,26.5890165883142,-91.4286938432784,NA,NA,10,5,0,0,1,0,0.2,"R",15,"L",3,1,0,1,1,4,3,2,12.99,36.2636,30.5384,502.7,37321,972,55,8029.8477507366,2078.27752716427,2078.27752716427,2,0,26.5890165883142,-91.4286938432784,2017-08-02 11:54:25,0
215,214,26.629,-91.42917,NA,NA,26.6246396652899,-91.4192919107562,39,26,0,0,2,0,100,"M",85,"R",3,1,0,1,1,4,3,2,10.2,36.29545,30.5195,503.8,37448,972,55,100,99.6194698091746,99.6194698091746,1,0,26.6246396652899,-91.4192919107562,2017-08-02 13:01:13,0
215,214,26.629,-91.42917,NA,NA,26.6246396652899,-91.4192919107562,39,26,0,0,2,0,100,"M",85,"R",3,1,0,1,1,4,3,2,10.2,36.29545,30.5195,503.8,37448,972,55,100,99.6194698091746,99.6194698091746,2,0,26.6246396652899,-91.4192919107562,2017-08-02 13:01:13,0
216,215,26.736,-90.726,26.7279114374635,-90.7515691635667,26.7197722288377,-90.7475067005559,26,8,1,1,3,0,1.8,"R",44,"L",4,1,0,0,0,4,4,2,11.65,36.22186,30.1851,505.4,39050,1011,58,3245.53995812609,2000.92495929203,2254.54149857143,1,1,26.7279114374635,-90.7515691635667,2017-08-03 13:56:49,0
216,215,26.736,-90.726,26.7279114374635,-90.7515691635667,26.7197722288377,-90.7475067005559,26,8,1,1,3,0,1.5,"R",35,"L",4,1,0,0,0,4,4,2,11.54,36.22068,30.158,505.7,39043,1010,58,3046.33926583278,2000.92495929203,1747.30842001263,2,1,26.7279114374635,-90.7515691635667,2017-08-03 13:56:49,0
217,216,26.823,-90.70467,26.8144279986037,-90.7035678321308,NA,NA,26,3,1,0,1,0,15,"R",34,"R",4,1,0,0,0,4,4,2,11.68,36.21075,30.2329,505.4,39132,1014,58,619.45171523405,346.393003201662,346.393003201662,1,1,26.8144279986037,-90.7035678321308,2017-08-03 14:34:37,0
217,216,26.823,-90.70467,26.8144279986037,-90.7035678321308,NA,NA,26,3,1,0,1,0,15,"R",34,"R",4,1,0,0,0,4,4,2,11.68,36.21075,30.2329,505.4,39132,1014,58,619.45171523405,346.393003201662,346.393003201662,2,0,26.8144279986037,-90.7035678321308,2017-08-03 14:34:37,0
218,217,27.173,-90.592,NA,NA,27.1662072804866,-90.6051126848935,10,2.5,0,1,2,0,1.5,"R",14,"L",4,1,0,0,0,4,4,2,9.01,36.27194,30.0356,502.8,39393,1016,58,3046.33926583278,736.976169829967,736.976169829967,1,0,27.1662072804866,-90.6051126848935,2017-08-03 16:43:20,0
218,217,27.173,-90.592,NA,NA,27.1662072804866,-90.6051126848935,10,2.5,0,1,2,0,1.5,"R",14,"L",4,1,0,0,0,4,4,2,9.01,36.27194,30.0356,502.8,39393,1016,58,3046.33926583278,736.976169829967,736.976169829967,2,1,27.1662072804866,-90.6051126848935,2017-08-03 16:43:20,0
219,218,27.43367,-90.50067,27.4319274961929,-90.5032319376373,27.4295703542744,-90.5030493139095,39,22.5,1,1,3,0,3.5,"R",1,"R",3,1,0,0,0,5,4,1,4.46,36.12796,29.7627,501.5,39615,1022,58,2078.84673739719,40.0618686496818,36.2808781818765,1,1,27.4319274961929,-90.5032319376373,2017-08-03 18:31:21,0
219,218,27.43367,-90.50067,27.4319274961929,-90.5032319376373,27.4295703542744,-90.5030493139095,39,22.5,1,1,3,0,8.5,"R",3,"L",3,1,0,0,0,5,4,1,2.3,36.13611,29.8193,501.4,39624,1023,58,837.719653271805,40.0618686496818,43.8428591174872,2,1,27.4319274961929,-90.5032319376373,2017-08-03 18:31:21,0
220,219,27.50683,-88.42033,27.530053226948,-88.4042707368117,NA,NA,45,NA,1,0,1,0,2.2,"R",70,"L",3,0,0,0,0,4,2,3,7.49,35.99875,30.1017,535.6,40334,1045,60,2861.89170723427,2689.29851877643,2689.29851877643,1,1,27.530053226948,-88.4042707368117,2017-08-10 11:17:52,0
220,219,27.50683,-88.42033,27.530053226948,-88.4042707368117,NA,NA,45,NA,1,0,1,0,2.2,"R",70,"L",3,0,0,0,0,4,2,3,7.49,35.99875,30.1017,535.6,40334,1045,60,2861.89170723427,2689.29851877643,2689.29851877643,2,0,27.530053226948,-88.4042707368117,2017-08-10 11:17:52,0
221,220,26.6895,-88.57917,26.6882733729007,-88.5720780380065,NA,NA,54,NA,1,0,1,0,2,"R",43,"L",3,1,0,2,1,4,2,2,4.52,35.9515,30.5893,539,40918,1052,61,3041.00144422782,2073.95799791106,2073.95799791106,1,1,26.6882733729007,-88.5720780380065,2017-08-10 16:09:12,0
221,220,26.6895,-88.57917,26.6882733729007,-88.5720780380065,NA,NA,54,NA,1,0,1,0,2,"R",43,"L",3,1,0,2,1,4,2,2,4.52,35.9515,30.5893,539,40918,1052,61,3041.00144422782,2073.95799791106,2073.95799791106,2,0,26.6882733729007,-88.5720780380065,2017-08-10 16:09:12,0
222,221,26.3685,-88.64683,26.3703513352555,-88.6533584681093,NA,NA,39,41.6666666666667,1,0,1,0,2,"R",15,"L",2,1,0,2,3,5,1,2,4.09,35.93461,30.528,539.5,41151,1054,61,3041.00144422782,787.069089950431,787.069089950431,1,1,26.3703513352555,-88.6533584681093,2017-08-10 18:05:21,0
222,221,26.3685,-88.64683,26.3703513352555,-88.6533584681093,NA,NA,39,41.6666666666667,1,0,1,0,2,"R",15,"L",2,1,0,2,3,5,1,2,4.09,35.93461,30.528,539.5,41151,1054,61,3041.00144422782,787.069089950431,787.069089950431,2,0,26.3703513352555,-88.6533584681093,2017-08-10 18:05:21,0
223,222,26.20933,-88.696,26.2102568921376,-88.6976277537537,NA,NA,39,20,1,0,1,0,3,"R",5,"R",2,1,0,0,0,4,2,3,6.85,35.90419,29.9249,532.8,41347,1060,62,2321.56131016353,202.337400321529,202.337400321529,1,1,26.2102568921376,-88.6976277537537,2017-08-11 07:01:41,0
